GivenName,Surname
Lotye,Audibert
Luc,Mouet
Flordelis,Joly
Isaac,Sylvain
Chandler,Jobin
Tabor,Gagnon
Avenall,Therriault
Ormazd,Bernard
Nadine,Gosselin
Heloise,Forest
Roxanne,Chnadonnet
Sacripant,Beaulac
Fleur,Rouze
Vignette,Rousseau
Arridano,Mainville
Capucine,Lamothe
Vaden,Sauvé
Norris,Grenier
Bevis,Boivin
Vail,Mouet
André,Leblanc
Gilbert,Lajoie
Linette,Coupart
Mandel,Boutot
Tempeste,Savard
Eliot,Duval
Leroy,Brousse
Vachel,D'Aoust
Sargent,Laux
Sabine,Richer
Ansel,Lagueux
Hedvige,Boisvert
Vincent,Beauchesne
Aymon,Duranseau
Merlin,Mainville
Jeoffroi,Margand
Faye,Chalut
Solaine,Bolduc
Burkett,Cliche
Archard,Hervieux
Gilbert,Douffet
Valérie,Gervais
Linette,Lampron
Étienne,Sarrazin
Audrey,Patel
Georgette,Montminy
Archard,Davignon
Fanchon,Margand
Cheney,Salmons
Xavierre,Parizeau
Eulalie,Lafontaine
Pierrette,Quinn
Delmare,Garceau
Arianne,Belisle
Benoît,Couet
Jeanne,Louis
Cosette,Fréchette
Élisabeth,Franchet
Pascaline,Parent
Alfred,Fremont
Rule,Rodrigue
Prewitt,Cliche
Hélène,Turcotte
Archard,Dubeau
Mirabelle,Bolduc
Warrane,Bouchard
Agrican,Brault
Barry,Duclos
Jeannine,Lespérance
Daniel,Charlesbois
Yolette,Beaudoin
Scoville,Chartier
Mayhew,Rossignol
Marine,Riel
Eglantine,Bourgeau
Bevis,Fremont
Juliette,Mailloux
Tyson,Faubert
Demi,Legault
Benjamin,Bordeaux
Granville,Patel
Pierre,Rocheleau
Ambra,Beaulac
Satordi,Beaulac
Benoît,Beaulé
Tristan,Narcisse
Nicolas,Guilmette
Aubrey,Picard
Anne,D'Aubigné
Didiane,"De La Vergne"
Florus,Rouze
Flordelis,Ducharme
Capucine,Beauchemin
Frédérique,Leroy
Ferragus,Blanc
Ophelia,Foucault
Yves,Abril
Florus,Varieur
Jesper,Bossé
Leroy,Doucet
Calandre,Doyon
Legget,Boisclair
Gabriel,Lévesque
Ernest,Morneau
Coralie,Salmons
Delmare,Carignan
Nicholas,Lafrenière
Avril,Courcelle
Madeleine,Lécuyer
Arianne,Hervé
Merci,Grondin
Mason,Veilleux
Inès,Artois
Véronique,Bonneville
Bellamy,Pirouet
Paulette,Gousse
Nicolette,Lemaître
Sargent,Dandonneau
Byron,Charette
Paulette,Guédry
Joseph,Drouin
Blanche,Desnoyers
Royce,Beaujolie
Bruno,Daoust
Maurelle,Berthiaume
Joséphine,Desrosiers
Lucas,Crête
Roch,Vachon
Claude,Cadieux
Fletcher,Forest
Calandre,Tardif
Jules,Brochu
Loyal,Pouliotte
Somerville,Bizier
Troy,Édouard
Montague,Lafontaine
Roch,Ruest
Dreux,Guertin
Oliver,Lamothe
Somerville,Audet
Eloise,Authier
Holly,Mothé
Pinabel,Laux
Fabien,Fouquet
Dominique,Bourgeois
Damiane,Abril
Porter,Mothé
Henry,Lamy
Pensee,Lamothe
Mayhew,Pinette
Manville,Patenaude
Aurélie,Guibord
Raoul,Brault
Vincent,Paquin
Joseph,Leduc
Amélie,Panetier
Jolie,Bellefeuille
Corette,Arsenault
Dreux,Dubeau
Flordelis,Grenier
Raymond,Ailleboust
Marcel,Deserres
Julie,Sylvain
Eliot,Larivière
Fitz,Douffet
Parfait,Gendron
Pauline,Lavoie
Victoire,Busque
Jeanne,Deschênes
Ruby,Leclerc
Odette,Talon
Rabican,Salois
Pierpont,Compagnon
Aubin,Lafond
Allyriane,Racine
Guerin,Bourassa
Amabella,Hébert
Joseph,Ferland
Verrill,Giroux
Turner,Fouquet
Victorine,Lacasse
Florismart,Lanctot
Colette,Narcisse
Claude,Dennis
Avent,Lambert
Roslyn,Henrichon
Rule,Doiron
Elita,Rodrigue
Zara,Neufville
Christophe,"de Brisay"
Hugh,Poissonnier
Neville,Lebrun
Valérie,Marceau
Gauthier,Collin
Constance,Daigle
Elita,Laux
Albracca,Gabriaux
Prunella,Pépin
Clarice,Sarrazin
Bartlett,Poulin
Pauline,Paquet
Christine,Vincent
Percy,Desroches
Aimée,St-Pierre
Auguste,Garceau
Sébastien,Longpré
Danielle,Dennis
Auguste,Paquin
Merle,Boucher
Delmare,Aucoin
Hortense,Gauvin
Laurence,Marier
Anne,Chicoine
Coralie,Mailly
Andrée,Landry
Raymond,Bellemare
Marine,Fortier
Medoro,Hétu
Bernard,Martel
France,Duplanty
Telford,Beauchesne
Leone,Benjamin
Avent,"de Launay"
Cheney,Asselin
Rosemarie,L'Heureux
Gay,Gour
Marine,Laframboise
Vail,Trudeau
Baptiste,Daoust
Clarimunda,LeBatelier
Garland,Marois
Valérie,LeBatelier
Melusina,Couture
Agrican,Lespérance
Granville,Austin
Xavier,Arcouet
Marshall,Vincent
Ancelote,St-Pierre
Jules,Mercier
Gilbert,Charlebois
Gauthier,Busson
Fusberta,Casgrain
Odette,Margand
Parfait,Marquis
Claude,Monty
Sargent,Poisson
Courtland,Lamothe
Barry,Longpré
Alexandre,Saindon
Heloise,Bazinet
Ernest,Beauchemin
Carolos,Lanctot
Fletcher,Bellemare
Melisande,St-Jean
Laurent,Vaillancourt
Didier,Ailleboust
Bellamy,Ruais
Sidney,Couet
Fanette,Clément
Pascal,Busson
Erembourg,Blanc
Marine,Beaulieu
Erembourg,Asselin
Richard,Duplanty
Eliot,Cormier
Edmee,Guibord
Tyson,Coulombe
Jeanette,Bérubé
Beltane,Lavoie
Gifford,Grivois
Vincent,Laframboise
Aya,"de Chateaub"
Bartlett,Mireault
Cheney,Barjavel
Matthieu,Hétu
Heloise,Beaudouin
Tilly,Desilets
Zurie,Lejeune
Coralie,CinqMars
Charline,Doiron
Clementine,Rocher
Vernon,Berger
Honoré,Noël
Laetitia,Brunault
Valiant,Huppé
Alain,Brousse
Henry,Briard
Rule,Lamothe
Pierre,L'Anglais
Sennet,Salmons
Josephe,Jomphe
Martine,Roux
Aubin,Sylvain
Honore,L'Heureux
Bernard,Melanson
Nathalie,Leduc
Marc,Larocque
Louise,Villeneuve
Montague,Lussier
Peverell,Lacharité
Gilbert,Beaudry
David,Laliberté
Zacharie,Duranseau
Crescent,Labbé
Parnella,Pariseau
Morgana,Rivard
Colette,Marcheterre
Iven,Beauchamps
Chandler,Daigneault
Jean,Labossière
Nathalie,Monrency
Dalmace,Arnoux
Musette,Bernier
Zoé,Lapointe
Archard,Charest
Paige,Binet
Blanchefle,Dandonneau
Arnaud,Pinneau
Amaury,Fecteau
Scoville,Sicard
Edmee,Saindon
Arnaud,Givry
Nicolas,Corbeil
Léon,Couturier
Mignonette,Brisebois
Gauthier,Thibodeau
Véronique,Legault
Clarimunda,Bérubé
Ignace,Parent
Lorraine,Robert
Paulette,Paiement
Fabrice,Guilmette
Amorette,Brian
Arienne,Martin
Alexis,Chassé
Théodore,Binet
Christabel,Généreux
Tyson,Paimboeuf
Benjamin,Fongemie
Nicole,Pomerleau
Andrée,Bourque
Pascal,Meunier
Demi,Lazure
Pierrette,Poirier
Davet,Crête
Karel,Gougeon
Ila,Paulet
Emmeline,Coulombe
Didiane,Fluet
Ray,Bisson
Aiglentina,Lalonde
Auguste,Lécuyer
Thérèse,Cartier
Mavise,Giguère
Cendrillon,LaGrande
Mireille,Labelle
Marlon,"de Brisay"
Henriette,Blanc
Christophe,Mazuret
Platt,Chenard
Mayhew,Fresne
Peverell,Courtois
Belda,Pirouet
Fealty,Gendron
Arno,Perrault
Vail,"De La Vergne"
Lirienne,Norbert
Raison,Cantin
Ruby,Plante
Desire,Coulombe
Michel,Phaneuf
Manville,Jardine
Lotye,Larocque
Jules,Mercure
Pansy,Émond
Noelle,Huppé
Esmeraude,Ricard
Eloise,Richard
Joseph,Martineau
Bernadette,Boulé
Noël,Duval
Leal,Caron
Jessamine,Piedalue
Thomas,Chalifour
Adrienne,St-Pierre
Mignonette,Gaillard
Marie,Théberge
Jules,Auger
Blondelle,"de Brisay"
Christelle,Rivard
Maryse,Bonami
Gaspar,Laderoute
Aya,Bériault
Eglantine,Ratté
Parnella,Bonami
Agate,Benjamin
Manville,Achin
Huon,Robitaille
Louis,Phaneuf
Fayette,Grandpré
Florence,Bazinet
Éric,Laurent
Marphisa,Chaloux
Parnella,Faure
Adrien,Deschênes
Arianne,Boutot
Pierpont,Bourget
Gaspar,Brasseur
Bruce,Lepage
Patricia,Beaudry
Nicholas,Masson
Aleron,Salois
Josette,Pinneau
Comforte,Guimond
Archard,Ruel
Rabican,Bordeaux
Rachelle,Cliche
Ancelina,Coudert
Royden,Émond
Archaimbau,Couet
Isaac,Moïse
Carine,Richard
Fifine,Courcelle
Jules,Beaudoin
Eleanor,Chandonnet
Gaetane,Sabourin
Françoise,Mousseau
Varden,Bienvenue
Avelaine,Lalonde
Fitz,Hébert
Robert,Boulanger
Merlin,Berie
Gay,Gagné
Bellamy,L'Angelier
Mignonette,Fortier
Arno,Courtois
Somerville,Francoeur
Alaine,Marseau
Aubert,Saindon
Comforte,Blais
Natalie,Bonnet
Millicent,Gervais
Pénélope,Guédry
Erembourg,Parmentier
Orane,Marceau
Travers,Godin
Lothair,Chrétien
Adélaïde,Lang
Pryor,Chandonnet
Blanche,Lafontaine
Byron,Pirouet
Frontino,Lefèbvre
Garland,L'Angelier
Minette,Saindon
Christine,Duffet
Maurice,Benoit
Guillaume,Vaillancourt
Somerville,"de Launay"
Geneviève,Martin
Arnou,Ferland
Emmeline,Marquis
Neville,Brault
Alfred,Davignon
Huon,Norbert
Adèle,Covillon
Éléonore,Clavette
Delmare,Lajeunesse
Zoé,Poirier
Roux,Chalut
Gano,Mireault
Corinne,Charron
Bernadette,Lespérance
Elita,Pelchat
Hilaire,Boulé
Chapin,Laframboise
Amabella,Tessier
Adorlee,Dennis
Loring,Faure
Harriette,Turcotte
Aubin,Nadeau
Karlotta,Chrétien
Troy,Busque
Amarante,Quiron
Mathilde,Grivois
Joanna,Brousse
Florence,Bouvier
Saville,Charpentier
Bellamy,Patel
Genevre,Laurent
Melodie,Duhamel
Annette,Paquette
Courtland,Pirouet
Landers,Houle
Turner,Champagne
Clovis,Dupéré
Garland,Houde
Colette,Marcheterre
Hamilton,Lambert
Nouel,Harquin
Alacoque,L'Hiver
Yves,Lacombe
Hortense,Rousseau
Georges,Sauriol
Calandre,Frappier
Alexandrie,Duplanty
Orson,Paquette
Mavise,Rouze
Michel,Hughes
Annot,Chaloux
Jeanne,Richard
Victoire,Arpin
Tyson,Lussier
Erembourg,Covillon
Joanna,Giroux
Melusina,Hachée
Telford,Jodion
Timothée,Hughes
Nathalie,Laframboise
Gaston,Godin
Zoé,Boncoeur
Talbot,Sarrazin
Arianne,Méthot
Simone,Leclerc
Amabella,Paré
Brie,Belisle
Octave,Caron
Fanchon,Bonnet
Allyriane,Senneville
Bruno,Devost
Benoît,Favreau
Xarles,Lespérance
Octave,Gagnon
Maryse,Denis
Dorene,Bousquet
Amorette,Fluet
Fleur,Varieur
Halette,Bisson
Patrick,Sicard
Jules,Deserres
Donat,Voisine
Thibaut,Veilleux
Perrin,Guay
Vaden,Despins
Jeoffroi,Gaillard
Onfroi,Berger
Jeanette,Lachapelle
Georgette,Aupry
Harriette,Coudert
Melusina,Charette
Bradamate,Bonami
Ganelon,Arpin
"La Roux",Lebel
Aimé,Jobin
Liane,Jolicoeur
Ignace,Lacharité
Christiane,Hétu
Clovis,Casgrain
Alexandrin,Quirion
Sabine,Paquette
Yolette,Pariseau
Gaston,Marseau
Élisabeth,Gamache
Nanna,Cinq-Mars
Ernest,Bisson
Rosemarie,Giguère
Mayhew,Camus
Honore,Talon
Pensee,Fréchette
Oriel,Landry
Nathalie,Artois
Georges,Desrosiers
Telford,Therriault
Jean,Pomerleau
Honore,Casgrain
Langley,Barrière
Channing,Rossignol
Antoine,Auberjonois
Telford,LaGarde
Marc,Landry
Hortense,Lejeune
Madelene,Carignan
Florus,Lajeunesse
France,Clément
Charline,Brault
Charline,Lazure
Xavier,Labrosse
Campbell,Vallée
Sibyla,Devoe
Théophile,Souplet
Audric,LaGarde
Carine,Bouchard
Troy,Therrien
Kari,Bolduc
Belisarda,Desrosiers
Patience,Béland
Victorine,Monjeau
Émilie,Therriault
Olympia,Gervais
Pryor,Lagacé
Serge,Lanoie
Alphonse,DuLin
Jessamine,Gamache
Denise,Beaudry
David,Paré
Rémy,Blanc
Pierrette,Beaujolie
Hedvige,Mercure
Gill,Godin
Raymond,Paulet
Tyson,Boileau
